index,Brooklyn,Queens,Manhattan,Bronx,Staten Island
48337,20.8942,22.2737,19.4738,,
48338,20.8931,22.2767,19.4747,,
48339,20.8961,22.2759,19.4747,,
48340,20.8956,22.2763,19.474,,
48341,20.8956,22.2762,19.4741,,
48342,20.8967,22.2795,19.4735,,
48343,20.8954,22.2816,19.4745,,
48344,20.8945,22.2788,19.474,,
48345,20.8948,22.2795,19.4742,,
48346,20.8938,22.2801,19.4744,,
48347,20.8918,22.2773,19.4734,,
48348,20.8932,22.2785,19.4765,,
48349,20.8935,22.2757,19.4756,,
48350,20.8966,22.2728,19.4755,,
48351,20.9023,22.2711,19.4745,,
48352,20.902,22.2707,19.4745,,
48353,20.9016,22.2709,19.4743,,
48354,20.9012,22.27,19.4727,,
48355,20.9026,22.2699,19.4728,,
48356,20.902,22.2698,19.4741,,
48357,20.9026,22.2701,19.4722,,
48358,20.9021,22.2714,19.4712,,
48359,20.9017,22.2753,19.4733,,
48360,20.9005,22.2704,19.4731,,
48361,20.8987,22.2744,19.4746,,
48362,20.8994,22.2754,19.4743,,
48363,20.8986,22.2768,19.4773,,
48364,20.8978,22.2735,19.4769,,
48365,20.897,22.2768,19.4751,,
48366,20.9012,22.2767,19.4757,,
48367,20.9006,22.2739,19.4769,,
48368,20.9035,22.2769,19.4784,,
48369,20.9034,22.2802,19.4778,,
48370,20.9081,22.2786,19.4778,,
48371,20.9067,22.2749,19.4797,,
48372,20.9091,22.276,19.4803,,
48373,20.9088,22.2785,19.4797,,
48374,20.9047,22.2748,19.4811,,
48375,20.9084,22.2776,19.481,,
48376,20.9089,22.2777,19.4808,,
48377,20.9096,22.2776,19.4795,,
48378,20.9092,22.2755,19.4785,,
48379,20.9107,22.2745,19.4761,,
48380,20.9087,22.2751,19.4768,,
48381,20.9093,22.2744,19.4789,,
48382,20.9092,22.272,19.4828,,
48383,20.9093,22.2719,19.4827,,
48384,20.9106,22.268,19.4843,,
48385,20.9108,22.266,19.4851,,
48386,20.9086,22.2665,19.4854,,
48387,20.9095,22.2654,19.4868,,
48388,20.9114,22.2655,19.4878,,
48389,20.9118,22.2612,19.4878,,
48390,20.9112,22.2601,19.4876,,
48391,20.9084,22.2632,19.4857,,
48392,20.9081,22.2654,19.4851,,
48393,20.9072,22.2622,19.4834,,
48394,20.9114,22.2615,19.4826,,
48395,20.9113,22.2627,19.4816,,
48396,20.9084,22.2617,19.4804,,
48397,20.9086,22.2574,19.4784,,
48398,20.9115,22.2572,19.4796,,
48399,20.9145,22.2562,19.4802,,
48400,20.9104,22.2526,19.4803,,
48401,20.9101,22.2528,19.4829,,
48402,20.9093,22.2524,19.4866,,
48403,20.9118,22.2536,19.4864,,
48404,20.9124,22.2515,19.4854,,
48405,20.9131,22.2514,19.4876,,
48406,20.9122,22.252,19.4856,,
48407,20.9134,22.2518,19.4855,,
48408,20.9167,22.2536,19.4852,,
48409,20.9174,22.2542,19.4848,,
48410,20.9171,22.2526,19.4846,,
48411,20.9196,22.2523,19.4847,,
48412,20.9202,22.2526,19.4831,,
48413,20.9209,22.2518,19.4843,,
48414,20.9216,22.2508,19.4838,,
48415,20.9222,22.2509,19.483,,
48416,20.9225,22.2508,19.4827,,
48417,20.9229,22.2483,19.4831,,
48418,20.9206,22.2468,19.4843,,
48419,20.9214,22.2467,19.4844,,
48420,20.9243,22.2471,19.4842,,
48421,20.9238,22.245,19.484,,
48422,20.9228,22.2448,19.4828,,
48423,20.9237,22.2441,19.482,,
48424,20.9267,22.2435,19.4813,,
48425,20.9265,22.2403,19.4815,,
48426,20.9265,22.2408,19.484,,
48427,20.9261,22.2402,19.4842,,
48428,20.9256,22.2402,19.4838,,
48429,20.9251,22.2394,19.4834,,
48430,20.9243,22.2397,19.4855,,
48431,20.926,22.2424,19.4861,,
48432,20.9274,22.2417,19.4876,,
48433,20.9278,22.2424,19.4876,,
48434,20.9267,22.2421,19.4877,,
48435,20.9261,22.2414,19.4885,,
48436,20.9282,22.2431,19.4899,,
48437,20.9277,22.2436,19.4898,,
48438,20.9277,22.2437,19.4893,,
48439,20.9276,22.2428,19.4889,,
48440,20.9235,22.2419,19.4912,,
48441,20.9232,22.2423,19.4921,,
48442,20.9209,22.2387,19.4926,,
48443,20.9254,22.2385,19.4923,,
48444,20.9239,22.2375,19.4915,,
48445,20.9234,22.2411,19.4918,,
48446,20.9237,22.2403,19.4956,,
48447,20.9231,22.2402,19.496,,
48448,20.9232,22.2408,19.4977,,
48449,20.9224,22.2407,19.4993,,
48450,20.9244,22.24,19.5,,
48451,20.923,22.2378,19.5007,,
48452,20.9245,22.2377,19.5022,,
48453,20.9244,22.2376,19.5043,,
48454,20.9228,22.2357,19.5069,,
48455,20.9224,22.2362,19.5037,,
48456,20.9226,22.2346,19.502,,
48457,20.9228,22.2339,19.4994,,
48458,20.9221,22.2335,19.5011,,
48459,20.922,22.2333,19.501,,
48460,20.9214,22.2334,19.5013,,
48461,20.9223,22.2324,19.5014,,
48462,20.9224,22.2315,19.5027,,
48463,20.9265,22.2313,19.5023,,
48464,20.9277,22.231,19.5031,,
48465,20.9267,22.2313,19.5031,,
48466,20.9269,22.2304,19.5034,,
48467,20.9252,22.2305,19.5037,,
48468,20.9244,22.2295,19.5036,,
48469,20.9237,22.2275,19.5045,,
48470,20.9227,22.226,19.5045,,
48471,20.9249,22.2262,19.5052,,
48472,20.9268,22.2261,19.5052,,
48473,20.9323,22.2269,19.505,,
48474,20.9305,22.2268,19.5033,,
48475,20.9301,22.2273,19.5067,,
48476,20.931,22.2279,19.507,,
48477,20.9315,22.2281,19.5064,,
48478,20.9346,22.228,19.5069,,
48479,20.9349,22.2274,19.5081,,
48480,20.9342,22.2247,19.5072,,
48481,20.934,22.2264,19.509,,
48482,20.9346,22.2257,19.5116,,
48483,20.9351,22.2241,19.5122,,
48484,20.9356,22.2247,19.5136,,
48485,20.9362,22.2247,19.5125,,
48486,20.9342,22.2242,19.5134,,
48487,20.9345,22.2256,19.5128,,
48488,20.9402,22.226,19.514,,
48489,20.9402,22.2261,19.5136,,
48490,20.9405,22.2248,19.516,,
48491,20.9415,22.2263,19.5155,,
48492,20.9412,22.2259,19.5163,,
48493,20.9417,22.2261,19.5152,,
48494,20.9414,22.2267,19.515,,
48495,20.9415,22.2246,19.5155,,
48496,20.9407,22.2225,19.5158,,
48497,20.9392,22.2228,19.5164,,
48498,20.9403,22.2199,19.5162,,
48499,20.94,22.2206,19.5159,,
48500,20.9416,22.2184,19.5164,,
48501,20.9425,22.2185,19.515,,
48502,20.942,22.2154,19.5161,,
48503,20.9422,22.2183,19.5158,,
48504,20.9421,22.2183,19.5167,,
48505,20.9429,22.218,19.5178,,
48506,20.941,22.2178,19.5177,,
48507,20.9401,22.2184,19.5174,,
48508,20.9407,22.2185,19.5215,,
48509,20.9417,22.2186,19.5213,,
48510,20.9437,22.2181,19.5235,,
48511,20.9447,22.2176,19.5225,,
48512,20.9451,22.2205,19.5233,,
48513,20.9473,22.2221,19.5239,,
48514,20.948,22.2207,19.5234,,
48515,20.9491,22.2183,19.524,,
48516,20.9491,22.2191,19.5234,,
48517,20.949,22.2189,19.5223,,
48518,20.9502,22.2183,19.5224,,
48519,20.951,22.2171,19.5223,,
48520,20.9507,22.2175,19.5205,,
48521,20.9518,22.2194,19.522,,
48522,20.9525,22.2181,19.5205,,
48523,20.9525,22.2168,19.5216,,
48524,20.9539,22.2195,19.5213,,
48525,20.9552,22.2197,19.5204,,
48526,20.9566,22.219,19.5188,,
48527,20.9573,22.2204,19.5196,,
48528,20.9565,22.2199,19.5213,,
48529,20.956,22.2187,19.5222,,
48530,20.9568,22.22,19.523,,
48531,20.9573,22.2213,19.5233,,
48532,20.9585,22.2206,19.5266,,
48533,20.9571,22.2206,19.5289,,
48534,20.9575,22.2207,19.5291,,
48535,20.9578,22.222,19.5293,,
48536,20.9569,22.2208,19.5284,,
48537,20.9581,22.2209,19.5256,,
48538,20.9595,22.2196,19.5256,,
48539,20.9584,22.2198,19.5256,,
48540,20.9588,22.2181,19.5281,,
48541,20.9581,22.219,19.5291,,
48542,20.9593,22.2217,19.5311,,
48543,20.9609,22.2213,19.5307,,
48544,20.961,22.2224,19.5322,,
48545,20.9618,22.2223,19.5319,,
48546,20.9626,22.2223,19.5335,,
48547,20.9636,22.2248,19.5344,,
48548,20.9648,22.2248,19.5355,,
48549,20.9647,22.2227,19.5374,,
48550,20.9641,22.2227,19.5377,,
48551,20.9642,22.2251,19.5375,,
48552,20.9626,22.2264,19.5372,,
48553,20.9598,22.2258,19.5367,,
48554,20.9598,22.2269,19.537,,
48555,20.9583,22.2266,19.5378,,
48556,20.9594,22.2236,19.538,,
48557,20.9588,22.2218,19.5379,,
48558,20.9583,22.2203,19.5371,,
48559,20.9583,22.2271,19.5391,,
48560,20.958,22.2232,19.5389,,
48561,20.9584,22.2244,19.5416,,
48562,20.9586,22.2209,19.542,,
48563,20.9575,22.2226,19.5423,,
48564,20.955,22.2206,19.544,,
48565,20.955,22.22,19.5439,,
48566,20.9551,22.2173,19.5438,,
48567,20.9553,22.211,19.5441,,
48568,20.9535,22.2113,19.5441,,
48569,20.9519,22.2125,19.5436,,
48570,20.9523,22.2127,19.544,,
48571,20.9522,22.2201,19.5452,,
48572,20.9534,22.2189,19.5451,,
48573,20.9526,22.217,19.5443,,
48574,20.9522,22.2181,19.544,,
48575,20.9514,22.2185,19.5443,,
48576,20.9496,22.2257,19.544,,
48577,20.9476,22.2196,19.5431,,
48578,20.9492,22.2196,19.5427,,
48579,20.9484,22.2241,19.5436,,
48580,20.9464,22.224,19.5434,,
48581,20.9428,22.2246,19.5443,,
48582,20.9415,22.225,19.545,,
48583,20.9419,22.2287,19.5441,,
48584,20.9411,22.226,19.5454,,
48585,20.9407,22.2302,19.5452,,
48586,20.9397,22.2295,19.5468,,
48587,20.9381,22.2269,19.546,,
48588,20.945,22.2343,19.5477,,
48589,20.9491,22.2342,19.5472,,
48590,20.9546,22.2344,19.5493,,
48591,20.9553,22.2342,19.5465,,
48592,20.9568,22.2337,19.5462,,
48593,20.9621,22.2332,19.5467,,
48594,20.963,22.2334,19.5473,,
48595,20.9607,22.2295,19.5473,,
48596,20.9631,22.2282,19.5466,,
48597,20.97,22.2279,19.5474,,
48598,20.9702,22.2279,19.5487,,
48599,20.9735,22.2289,19.5494,,
48600,20.9751,22.2281,19.5485,,
48601,20.9741,22.2285,19.5454,,
48602,20.9736,22.2247,19.5462,,
48603,20.9751,22.2253,19.5454,,
48604,20.9799,22.2193,19.544,,
48605,20.9786,22.2136,19.5514,,
48606,20.9751,22.2127,19.5518,,
48607,20.9776,22.2121,19.5591,,
48608,20.9785,22.212,19.5585,,
48609,20.9783,22.2122,19.5579,,
48610,20.9788,22.2094,19.5603,,
48611,20.9814,22.2067,19.5597,,
48612,20.9833,22.2075,19.5671,,
48613,20.9865,22.2092,19.5671,,
48614,20.9872,22.2077,19.5671,,
48615,20.9872,22.205,19.5671,,
48616,20.9891,22.2072,19.5672,,
48617,20.99,22.2131,19.5668,,
48618,20.9903,22.21,19.5657,,
48619,20.9912,22.211,19.573,,
48620,20.9919,22.2108,19.5736,,
48621,20.993,22.2101,19.5738,,
48622,20.9907,22.207,19.5745,,
48623,20.9907,22.2056,19.5744,,
48624,20.9871,22.2059,19.5741,,
48625,20.9883,22.2056,19.573,,
48626,20.9886,22.2115,19.5727,,
48627,20.9878,22.2079,19.5743,,
48628,20.9909,22.2079,19.5749,,
48629,20.9909,22.2079,19.5753,,
48630,20.9914,22.2104,19.576,,
48631,20.9924,22.2109,19.5761,,
48632,20.9922,22.2133,19.5783,,
48633,20.991,22.2117,19.5773,,
48634,20.9903,22.2114,19.5782,,
48635,20.9979,22.2184,19.5752,,
48636,20.9966,22.2179,19.5742,,
48637,20.9968,22.2179,19.5767,,
48638,20.9964,22.2171,19.5764,,
48639,20.9956,22.2174,19.5757,,
48640,20.9949,22.2206,19.5803,,
48641,20.9952,22.2209,19.5789,,
48642,20.9937,22.2279,19.5811,,
48643,20.9942,22.2279,19.5826,,
48644,20.9933,22.2264,19.5823,,
48645,20.9928,22.2286,19.584,,
48646,20.9943,22.2296,19.5847,,
48647,20.9966,22.2306,19.5855,,
48648,20.9988,22.2293,19.5854,,
48649,20.9985,22.2289,19.5848,,
48650,20.9979,22.2261,19.5857,,
48651,20.9973,22.2261,19.5837,,
48652,20.9967,22.2258,19.5823,,
48653,21.0037,22.227,19.583,,
48654,21.0058,22.2237,19.582,,
48655,21.0082,22.225,19.5837,,
48656,21.0085,22.2253,19.5911,,
48657,21.0089,22.2225,19.5859,,
48658,21.0081,22.2225,19.586,,
48659,21.0067,22.2257,19.5832,,
48660,21.0051,22.2252,19.5827,,
48661,21.01,22.2282,19.5842,,
48662,21.0108,22.2277,19.5837,,
48663,21.0096,22.229,19.5851,,
48664,21.0131,22.2284,19.5866,,
48665,21.0104,22.2285,19.5866,,
48666,21.0145,22.2291,19.5874,,
48667,21.0123,22.2336,19.5874,,
48668,21.0116,22.2348,19.5882,,
48669,21.0147,22.2321,19.5879,,
48670,21.014,22.2322,19.5842,,
48671,21.0124,22.2311,19.5844,,
48672,21.0144,22.2305,19.5842,,
48673,21.0177,22.2302,19.5831,,
48674,21.0173,22.2349,19.5824,,
48675,21.0181,22.2354,19.584,,
48676,21.0186,22.2354,19.5839,,
48677,21.0174,22.2406,19.5828,,
48678,21.0162,22.2408,19.5844,,
48679,21.019,22.2401,19.5887,,
48680,21.0181,22.2413,19.5847,,
48681,21.0146,22.2424,19.5833,,
48682,21.0169,22.239,19.583,,
48683,21.0173,22.2398,19.582,,
48684,21.0198,22.2396,19.5823,,
48685,21.0179,22.2398,19.5792,,
48686,21.0184,22.2431,19.5793,,
48687,21.0193,22.2429,19.5799,,
48688,21.0217,22.2425,19.5792,,
48689,21.0243,22.241,19.5786,,
48690,21.0281,22.2406,19.5798,,
48691,21.0244,22.2413,19.5776,,
48692,21.0278,22.2408,19.5785,,
48693,21.0271,22.2439,19.5783,,
48694,21.0288,22.243,19.5794,,
48695,21.0302,22.243,19.5793,,
48696,21.0313,22.2456,19.5793,,
48697,21.0321,22.2502,19.5785,,
48698,21.03,22.2507,19.5791,,
48699,21.0357,22.2484,19.5781,,
48700,21.0364,22.2479,19.5791,,
48701,21.0365,22.2484,19.5806,,
48702,21.0377,22.2485,19.5778,,
48703,21.0422,22.2476,19.5759,,
48704,21.0431,22.2457,19.5762,,
48705,21.0415,22.2453,19.576,,
48706,21.0481,22.2483,19.574,,
48707,21.0473,22.2493,19.5754,,
48708,21.045,22.2514,19.5714,,
48709,21.0439,22.2514,19.5725,,
48710,21.0472,22.2507,19.5685,,
48711,21.0463,22.253,19.5656,,
48712,21.0492,22.2508,19.5659,,
48713,21.0477,22.2508,19.5659,,
48714,21.0493,22.2515,19.5646,,
48715,21.0481,22.2529,19.5615,,
48716,21.0536,22.253,19.5625,,
48717,21.0546,22.2509,19.5616,,
48718,21.0567,22.2558,19.5696,,
48719,21.0547,22.2579,19.577,,
48720,21.0563,22.2586,19.5731,,
48721,21.0549,22.2585,19.5732,,
48722,21.0546,22.2584,19.5669,,
48723,21.0546,22.2593,19.5671,,
48724,21.061,22.2587,19.5682,,
48725,21.0631,22.2587,19.5756,,
48726,21.062,22.2603,19.5705,,
48727,21.0674,22.26,19.5705,,
48728,21.0688,22.2596,19.5702,,
48729,21.0733,22.2588,19.5699,,
48730,21.0738,22.2595,19.5706,,
48731,21.0729,22.2601,19.57,,
48732,21.072,22.26,19.566,,
48733,21.0753,22.2595,19.5669,,
48734,21.0753,22.26,19.567,,
48735,21.0775,22.261,19.5655,,
48736,21.0785,22.2587,19.5647,,
48737,21.0851,22.2607,19.5714,,
48738,21.0859,22.2607,19.5706,,
48739,21.0844,22.263,19.57,,
48740,21.0834,22.262,19.5703,,
48741,21.0842,22.262,19.5678,,
48742,21.0848,22.2623,19.5661,,
48743,21.0848,22.2605,19.5644,,
48744,21.0845,22.2628,19.5648,,
48745,21.0844,22.2627,19.5655,,
48746,21.0846,22.265,19.5633,,
48747,21.0847,22.2652,19.563,,
48748,21.0838,22.2646,19.5638,,
48749,21.0851,22.2675,19.5646,,
48750,21.082,22.2627,19.5658,,
48751,21.083,22.2624,19.5656,,
48752,21.0836,22.2629,19.5655,,
48753,21.083,22.2601,19.5601,,
48754,21.0833,22.2606,19.56,,
48755,21.0825,22.2593,19.5614,,
48756,21.0803,22.2571,19.5655,,
48757,21.0813,22.256,19.5593,,
48758,21.0817,22.2576,19.5548,,
48759,21.0814,22.2554,19.5517,,
48760,21.0822,22.2567,19.551,,
48761,21.0815,22.2565,19.5502,,
48762,21.0811,22.2524,19.5482,,
48763,21.0808,22.2525,19.5499,,
48764,21.0807,22.2531,19.5521,,
48765,21.081,22.2579,19.5528,,
48766,21.0809,22.2543,19.5539,,
48767,21.0797,22.2542,19.558,,
48768,21.0854,22.2539,19.5593,,
48769,21.0839,22.2541,19.5605,,
48770,21.0828,22.2537,19.561,,
48771,21.0789,22.2544,19.5623,,
48772,21.0799,22.2546,19.5625,,
48773,21.081,22.2548,19.5637,,
48774,21.0818,22.2508,19.5637,,
48775,21.0821,22.251,19.5637,,
48776,21.0821,22.2488,19.5656,,
48777,21.0785,22.2513,19.5669,,
48778,21.0798,22.2528,19.5672,,
48779,21.0789,22.2533,19.5671,,
48780,21.0836,22.2514,19.5672,,
48781,21.0854,22.2521,19.5613,,
48782,21.0855,22.2529,19.563,,
48783,21.0865,22.253,19.5613,,
48784,21.0852,22.2558,19.5598,,
48785,21.0857,22.2544,19.5597,,
48786,21.0867,22.257,19.5574,,
48787,21.0882,22.2577,19.5539,,
48788,21.09,22.2577,19.5529,,
48789,21.0908,22.2622,19.5504,,
48790,21.0905,22.2642,19.5535,,
48791,21.0904,22.2644,19.5532,,
48792,21.0903,22.2642,19.5535,,
48793,21.0905,22.2629,19.5531,,
48794,21.0909,22.2635,19.5519,,
48795,21.0904,22.2619,19.5539,,
48796,21.0926,22.2609,19.5536,,
48797,21.0931,22.2629,19.5561,,
48798,21.0941,22.2622,19.5558,,
48799,21.0949,22.2617,19.5569,,
48800,21.094,22.2613,19.5569,,
48801,21.094,22.2573,19.5563,,
48802,21.0938,22.2564,19.5584,,
48803,21.0926,22.2564,19.5577,,
48804,21.0947,22.255,19.5559,,
48805,21.0908,22.2599,19.5554,,
48806,21.0902,22.2612,19.5531,,
48807,21.0916,22.2638,19.5578,,
48808,21.0911,22.2668,19.556,,
48809,21.0948,22.2656,19.5557,,
48810,21.0918,22.2622,19.5537,,
48811,21.0921,22.2642,19.555,,
48812,21.0909,22.2685,19.5555,,
48813,21.0895,22.2692,19.5528,,
48814,21.0908,22.2694,19.549,,
48815,21.093,22.2671,19.547,,
48816,21.0891,22.27,19.5435,,
48817,21.0892,22.2701,19.5379,,
48818,21.0936,22.2702,19.5381,,
48819,21.091,22.2704,19.5419,,
48820,21.0932,22.2732,19.5436,,
48821,21.0924,22.2733,19.5434,,
48822,21.0975,22.2776,19.543,,
48823,21.0964,22.276,19.5427,,
48824,21.0985,22.2777,19.5416,,
48825,21.1003,22.2778,19.542,,
48826,21.0997,22.2773,19.5433,,
48827,21.0991,22.275,19.5478,,
48828,21.0985,22.2735,19.5472,,
48829,21.0976,22.2743,19.5476,,
48830,21.0968,22.275,19.5526,,
48831,21.0937,22.2751,19.5544,,
48832,21.0937,22.275,19.5569,,
48833,21.0942,22.2747,19.5568,,
48834,21.093,22.2776,19.558,,
48835,21.0894,22.2784,19.5574,,
48836,21.0884,22.2784,19.5565,,
48837,21.0856,22.2762,19.5569,,
48838,21.0853,22.277,19.5586,,
48839,21.0847,22.2798,19.5549,,
48840,21.0814,22.2768,19.5557,,
48841,21.0809,22.2768,19.5552,,
48842,21.0822,22.2757,19.5533,,
48843,21.0823,22.2734,19.5572,,
48844,21.0865,22.2719,19.5618,,
48845,21.0852,22.2698,19.5563,,
48846,21.0846,22.2713,19.5548,,
48847,21.0849,22.2746,19.5546,,
48848,21.0838,22.2766,19.5536,,
48849,21.0816,22.2767,19.5544,,
48850,21.0792,22.2769,19.5539,,
48851,21.079,22.2761,19.5534,,
48852,21.0802,22.2784,19.5544,,
48853,21.0797,22.2797,19.5547,,
48854,21.0797,22.2783,19.5568,,
48855,21.0753,22.2802,19.5618,,
48856,21.0769,22.2812,19.5607,,
48857,21.0767,22.2845,19.5606,,
48858,21.076,22.2826,19.5593,,
48859,21.0775,22.2829,19.5633,,
48860,21.0769,22.286,19.5643,,
48861,21.0772,22.2885,19.5657,,
48862,21.0782,22.2901,19.5658,,
48863,21.0813,22.2915,19.5643,,
48864,21.0805,22.2912,19.5638,,
48865,21.0798,22.2921,19.5619,,
48866,21.0793,22.2953,19.5631,,
48867,21.0785,22.2936,19.5681,,
48868,21.0831,22.2943,19.5702,,
48869,21.0834,22.2978,19.5755,,
48870,21.0828,22.2985,19.5769,,
48871,21.0847,22.3004,19.5772,,
48872,21.0864,22.3015,19.5771,,
48873,21.0855,22.3011,19.5773,,
48874,21.0855,22.302,19.5773,,
48875,21.0854,22.3038,19.5803,,
48876,21.0865,22.3042,19.5809,,
48877,21.0876,22.3041,19.5827,,
48878,21.0867,22.304,19.582,,
48879,21.0871,22.3027,19.5824,,
48880,21.086,22.3032,19.5834,,
48881,21.0824,22.3004,19.5832,,
48882,21.0798,22.3029,19.5839,,
48883,21.0808,22.3027,19.583,,
48884,21.0808,22.3046,19.583,,
48885,21.0855,22.3036,19.5814,,
48886,21.0859,22.3063,19.584,,
48887,21.0817,22.3102,19.5862,,
48888,21.077,22.3098,19.5865,,
48889,21.0809,22.3134,19.5886,,
48890,21.0809,22.316,19.5889,,
48891,21.0811,22.3152,19.5904,,
48892,21.0803,22.3142,19.5922,,
48893,21.0805,22.3145,19.5916,,
48894,21.08,22.3145,19.5941,,
48895,21.0767,22.3118,19.5951,,
48896,21.0765,22.3121,19.5939,,
48897,21.0771,22.3127,19.5987,,
48898,21.0765,22.3102,19.6001,,
48899,21.0772,22.3122,19.6001,,
48900,21.077,22.3125,19.6005,,
48901,21.0772,22.3113,19.6014,,
48902,21.0767,22.3109,19.602,,
48903,21.0745,22.3082,19.6073,,
48904,21.0705,22.3109,19.6082,,
48905,21.0698,22.3084,19.6076,,
48906,21.0698,22.3085,19.6083,,
48907,21.0695,22.308,19.6097,,
48908,21.0658,22.305,19.6154,,
48909,21.0655,22.302,19.6155,,
48910,21.0682,22.3054,19.6167,,
48911,21.0693,22.3043,19.6171,,
48912,21.0691,22.3078,19.6178,,
48913,21.0688,22.3075,19.6189,,
48914,21.0677,22.3071,19.6191,,
48915,21.0663,22.3067,19.6199,,
48916,21.0664,22.3018,19.6225,,
48917,21.0613,22.3023,19.6207,,
48918,21.0627,22.303,19.62,,
48919,21.0637,22.3027,19.6199,,
48920,21.0627,22.3006,19.6202,,
48921,21.0631,22.3015,19.6184,,
48922,21.0628,22.3003,19.621,,
48923,21.0629,22.3007,19.6209,,
48924,21.0622,22.2992,19.622,,
48925,21.0612,22.2991,19.6229,,
48926,21.0631,22.3012,19.6219,,
48927,21.061,22.3008,19.6229,,
48928,21.0599,22.3013,19.6233,,
48929,21.0651,22.2969,19.624,,
48930,21.0656,22.2974,19.6259,,
48931,21.0664,22.3001,19.626,,
48932,21.0663,22.301,19.6268,,
48933,21.0673,22.3041,19.628,,
48934,21.0696,22.305,19.6269,,
48935,21.0702,22.3083,19.6265,,
48936,21.0707,22.3077,19.6268,,
48937,21.069,22.3078,19.6279,,
48938,21.073,22.3035,19.6289,,
48939,21.0776,22.3041,19.6298,,
48940,21.0736,22.2992,19.6291,,
48941,21.0746,22.303,19.6287,,
48942,21.0765,22.3037,19.6281,,
48943,21.0777,22.3042,19.6297,,
48944,21.0806,22.3075,19.6327,,
48945,21.0797,22.3098,19.6328,,
48946,21.0757,22.3103,19.6334,,
48947,21.0757,22.3105,19.634,,
48948,21.0774,22.3105,19.6359,,
48949,21.0773,22.3107,19.6358,,
48950,21.0771,22.3139,19.6353,,
48951,21.075,22.3146,19.6354,,
48952,21.0797,22.3155,19.6347,,
48953,21.0769,22.3166,19.6336,,
48954,21.0776,22.3169,19.6341,,
48955,21.0818,22.317,19.6321,,
48956,21.0822,22.3164,19.6315,,
48957,21.0798,22.3158,19.6304,,
48958,21.0826,22.3161,19.6302,,
48959,21.0826,22.3171,19.6308,,
48960,21.0832,22.3207,19.6309,,
48961,21.0846,22.3237,19.6305,,
48962,21.0824,22.3235,19.6269,,
48963,21.0823,22.3236,19.6275,,
48964,21.0813,22.3231,19.6277,,
48965,21.0852,22.3267,19.6242,,
48966,21.0877,22.3267,19.623,,
48967,21.0884,22.3297,19.6225,,
48968,21.0875,22.3297,19.6236,,
48969,21.0892,22.3307,19.6234,,
48970,21.0903,22.3303,19.6237,,
48971,21.0906,22.3306,19.6281,,
48972,21.0917,22.3306,19.6277,,
48973,21.0894,22.3295,19.6227,,
48974,21.09,22.3308,19.6246,,
48975,21.0884,22.3321,19.6245,,
48976,21.0904,22.3331,19.6219,,
48977,21.0917,22.3303,19.6213,,
48978,21.0921,22.3279,19.6232,,
48979,21.0916,22.3279,19.6234,,
48980,21.0926,22.3253,19.6233,,
48981,21.0922,22.3267,19.6234,,
48982,21.0928,22.3249,19.6231,,
48983,21.0926,22.3218,19.6225,,
48984,21.0932,22.3212,19.6239,,
48985,21.0913,22.3203,19.6236,,
48986,21.0914,22.3199,19.6195,,
48987,21.0951,22.3196,19.6248,,
48988,21.0977,22.3208,19.6245,,
48989,21.0942,22.321,19.6288,,
48990,21.0945,22.3187,19.629,,
48991,21.0971,22.3156,19.6316,,
48992,21.0996,22.3124,19.6312,,
48993,21.0974,22.3124,19.6303,,
48994,21.0979,22.3131,19.6301,,
48995,21.0971,22.3116,19.6302,,
48996,21.099,22.3125,19.6256,,
48997,21.1011,22.3106,19.6183,,
48998,21.0998,22.3115,19.6167,,
48999,21.0991,22.3122,19.618,,
49000,21.1028,22.3107,19.6229,,
49001,21.1005,22.3102,19.6223,,
49002,21.1008,22.3085,19.6227,,
49003,21.1024,22.3064,19.62,,
49004,21.101,22.3056,19.6181,,
49005,21.0994,22.3031,19.6192,,
49006,21.099,22.3104,19.6212,,
49007,21.0979,22.3098,19.6197,,
49008,21.0982,22.3169,19.6196,,
49009,21.0981,22.3183,19.6194,,
49010,21.0957,22.3158,19.6189,,
49011,21.0944,22.313,19.6188,,
49012,21.0932,22.3137,19.6189,,
49013,21.091,22.3158,19.619,,
49014,21.0907,22.3156,19.6165,,
49015,21.0924,22.3123,19.6165,,
49016,21.0914,22.3113,19.621,,
49017,21.0865,22.3113,19.615,,
49018,21.0825,22.3083,19.6152,,
49019,21.0815,22.3056,19.614,,
49020,21.0793,22.3057,19.6158,,
49021,21.0815,22.306,19.6151,,
49022,21.0794,22.3048,19.6151,,
49023,21.0786,22.3023,19.6148,,
49024,21.0799,22.3035,19.6137,,
49025,21.0803,22.3035,19.6141,,
49026,21.0805,22.302,19.614,,
49027,21.0808,22.3094,19.6121,,
49028,21.0837,22.3079,19.6117,,
49029,21.0834,22.3179,19.6124,,
49030,21.0833,22.3158,19.6142,,
49031,21.0836,22.3158,19.6149,,
49032,21.0873,22.3155,19.618,,
49033,21.0877,22.314,19.6145,,
49034,21.0876,22.3131,19.6141,,
49035,21.088,22.3106,19.6154,,
49036,21.0893,22.3108,19.6127,,
49037,21.0896,22.3081,19.6129,,
49038,21.0882,22.3062,19.6114,,
49039,21.0841,22.3032,19.6134,,
49040,21.0842,22.3118,19.6128,,
49041,21.0834,22.3094,19.6127,,
49042,21.0845,22.3122,19.6145,,
49043,21.0831,22.3121,19.6155,,
49044,21.0831,22.3068,19.6162,,
49045,21.0816,22.3084,19.6162,,
